Property_ID,Customer_ID,Address,City,State,ZIP_Code,Property_Type,Year_Built,Square_Feet,Market_Value
41853,9593,101 Maple Ln,New York,NY,20757,Single-Family,1990,1585,765801
47251,9594,456 Oak Ave,New York,NY,22373,Condo,1956,1592,284286
22108,9595,202 Birch Blvd,Chicago,IL,29363,Townhouse,1988,1741,632901
45371,9596,101 Maple Ln,Texas,TX,15951,Townhouse,2014,4584,403418
2839,9597,789 Pine Dr,New York,NY,63868,Multi-Family,1973,1801,364836
5122,9598,789 Pine Dr,Miami,FL,97955,Townhouse,2011,4648,630613
22477,9599,101 Maple Ln,Dallas,TX,41575,Condo,2009,3294,646860
17184,9600,101 Maple Ln,Miami,FL,14185,Condo,1981,3582,335444
46865,9601,456 Oak Ave,Texas,TX,51059,Townhouse,2004,4688,817494
48645,9602,101 Maple Ln,Chicago,IL,26029,Condo,1983,3690,91859
22484,9603,123 Main St,Dallas,TX,87715,Single-Family,2015,4395,636326
44583,9604,101 Maple Ln,Chicago,IL,29769,Condo,2002,1884,273211
45068,9605,202 Birch Blvd,Texas,TX,47712,Single-Family,1957,3138,176162
45118,9606,101 Maple Ln,Miami,FL,22478,Single-Family,2007,4555,818231
16549,9607,456 Oak Ave,Miami,FL,99066,Condo,2016,1718,674271
21865,9608,123 Main St,New York,NY,47154,Single-Family,2005,1964,341799
36964,9609,101 Maple Ln,Texas,TX,36821,Townhouse,1985,4307,658601
30213,9610,101 Maple Ln,Miami,FL,15817,Condo,1954,3920,395159
38199,9611,101 Maple Ln,Los Angeles,CA,79959,Townhouse,2017,3557,261037
30251,9612,202 Birch Blvd,Texas,TX,43585,Condo,2014,3373,362214
21916,9613,123 Main St,San Diego,CA,83709,Condo,1971,3480,700094
31974,9614,456 Oak Ave,Chicago,IL,42796,Single-Family,1956,1146,404467
40426,9615,789 Pine Dr,Chicago,IL,72675,Townhouse,1957,1499,857011
9978,9616,456 Oak Ave,Miami,FL,35256,Condo,1951,1460,387754
45818,9617,101 Maple Ln,Chicago,IL,19159,Single-Family,2005,1912,882081
34244,9618,101 Maple Ln,Chicago,IL,30566,Multi-Family,1988,977,226521
8039,9619,456 Oak Ave,Houston,TX,17920,Townhouse,2002,1014,467271
42469,9620,456 Oak Ave,Chicago,IL,88831,Townhouse,2002,3960,638229
43913,9621,123 Main St,New York,NY,32784,Townhouse,1975,4667,154663
15155,9622,202 Birch Blvd,Houston,TX,89553,Townhouse,2019,1795,870665
5388,9623,101 Maple Ln,Chicago,IL,89148,Single-Family,2004,2447,422940
19878,9624,202 Birch Blvd,Dallas,TX,51705,Townhouse,1953,4277,628981
32826,9625,101 Maple Ln,New York,NY,32649,Multi-Family,1999,3611,625220
27969,9626,101 Maple Ln,New York,NY,87015,Condo,2022,1428,854127
27872,9627,789 Pine Dr,Texas,TX,32026,Condo,1971,2609,386350
44441,9628,123 Main St,Texas,TX,57654,Townhouse,1977,1949,521802
14387,9629,202 Birch Blvd,Houston,TX,19856,Multi-Family,2008,1674,97783
23905,9630,123 Main St,New York,NY,87402,Multi-Family,2022,1511,391975
42591,9631,202 Birch Blvd,Texas,TX,90227,Townhouse,1972,2956,666282
23545,9632,789 Pine Dr,New York,NY,36509,Townhouse,1979,2882,311412
19121,9633,789 Pine Dr,New York,NY,99775,Townhouse,2018,1283,218708
17463,9634,202 Birch Blvd,San Jose,CA,22168,Condo,1955,1551,96133
290,9635,202 Birch Blvd,Chicago,IL,69902,Condo,1983,3106,633104
17364,9636,456 Oak Ave,Houston,TX,43212,Single-Family,1982,2558,615552
45718,9637,456 Oak Ave,Texas,TX,83684,Multi-Family,1980,3238,693319
36571,9638,101 Maple Ln,Miami,FL,48540,Multi-Family,1994,1505,173852
11768,9639,456 Oak Ave,Miami,FL,95827,Townhouse,2005,1369,473527
49626,9640,456 Oak Ave,New York,NY,31800,Townhouse,2020,1375,748535
49754,9641,456 Oak Ave,Los Angeles,CA,88725,Townhouse,1998,3158,499916
15640,9642,202 Birch Blvd,Chicago,IL,58649,Townhouse,1960,3377,430758
1604,9643,202 Birch Blvd,Chicago,IL,80245,Single-Family,2005,2800,155249
32590,9644,789 Pine Dr,New York,NY,13523,Single-Family,2008,1552,863779
29627,9645,202 Birch Blvd,Texas,TX,87739,Townhouse,1950,1522,829802
35583,9646,202 Birch Blvd,Texas,TX,52458,Single-Family,1958,3589,556724
35884,9647,202 Birch Blvd,Chicago,IL,71074,Single-Family,1989,2754,120045
2216,9648,101 Maple Ln,New York,NY,26455,Condo,1986,4626,268505
4225,9649,202 Birch Blvd,Houston,TX,41927,Townhouse,1989,3102,763936
32715,9650,101 Maple Ln,Chicago,IL,83970,Condo,2022,2538,430049
25605,9651,456 Oak Ave,New York,NY,90000,Multi-Family,2010,3873,447990
44281,9652,789 Pine Dr,Chicago,IL,80441,Single-Family,1999,4239,203387
21991,9653,789 Pine Dr,Miami,FL,51639,Single-Family,1987,1222,642039
24579,9654,123 Main St,Dallas,TX,88589,Multi-Family,1977,1880,116376
23109,9655,202 Birch Blvd,Dallas,TX,21128,Single-Family,1983,3612,577862
37583,9656,101 Maple Ln,Miami,FL,86565,Single-Family,1980,4143,817278
12294,9657,123 Main St,Miami,FL,46866,Single-Family,1986,4720,207460
27249,9658,101 Maple Ln,Chicago,IL,58840,Condo,2019,1137,763529
10313,9659,123 Main St,Houston,TX,79147,Townhouse,1953,3998,192097
47446,9660,202 Birch Blvd,Texas,TX,51804,Single-Family,1991,3841,673998
46502,9661,456 Oak Ave,Los Angeles,CA,91178,Townhouse,1978,4313,886168
44619,9662,101 Maple Ln,Chicago,IL,65526,Townhouse,2003,3373,125655
29952,9663,456 Oak Ave,Los Angeles,CA,94246,Multi-Family,1972,4517,433753
3921,9664,123 Main St,Houston,TX,86360,Townhouse,1958,2748,110250
29280,9665,789 Pine Dr,New York,NY,87454,Multi-Family,1986,2816,497653
32518,9666,101 Maple Ln,Los Angeles,CA,90846,Multi-Family,1973,1236,558432
21315,9667,456 Oak Ave,New York,NY,78370,Townhouse,2004,3120,555883
31232,9668,456 Oak Ave,Chicago,IL,79963,Condo,1998,4029,458914
23126,9669,123 Main St,Los Angeles,CA,42058,Multi-Family,2016,3129,148799
28904,9670,789 Pine Dr,Los Angeles,CA,64828,Condo,1967,2544,479630
44607,9671,789 Pine Dr,Chicago,IL,19880,Multi-Family,1952,3760,865184
27324,9672,202 Birch Blvd,Texas,TX,58364,Single-Family,1964,4780,804648
39064,9673,456 Oak Ave,Los Angeles,CA,30700,Single-Family,2021,1648,503439
22543,9674,123 Main St,New York,NY,90122,Townhouse,2017,2646,719811
43169,9675,789 Pine Dr,Texas,TX,15878,Multi-Family,2000,4822,835432
41991,9676,456 Oak Ave,New York,NY,92946,Condo,1990,2394,849691
44033,9677,456 Oak Ave,Texas,TX,12519,Single-Family,2022,3956,629158
36772,9678,456 Oak Ave,Los Angeles,CA,16458,Townhouse,2000,3957,436338
46830,9679,789 Pine Dr,New York,NY,96970,Single-Family,1955,4586,134453
949,9680,101 Maple Ln,Miami,FL,62478,Single-Family,2006,3852,102098
17971,9681,789 Pine Dr,Chicago,IL,63782,Multi-Family,1984,4929,257342
20434,9682,789 Pine Dr,San Diego,CA,38805,Multi-Family,1973,3616,105593
20902,9683,123 Main St,San Diego,CA,74389,Multi-Family,1957,1701,385473
43701,9684,202 Birch Blvd,Chicago,IL,66258,Townhouse,1957,4362,398337
1209,9685,101 Maple Ln,Houston,TX,65955,Condo,1992,1282,509766
30193,9686,101 Maple Ln,New York,NY,91484,Single-Family,1958,3060,641094
32294,9687,789 Pine Dr,New York,NY,84392,Single-Family,1990,1086,246135
42622,9688,202 Birch Blvd,Los Angeles,CA,68292,Multi-Family,1990,4039,449974
34900,9689,456 Oak Ave,Los Angeles,CA,65428,Single-Family,2006,4519,760125
38459,9690,202 Birch Blvd,Los Angeles,CA,12115,Townhouse,1976,3294,674595
49948,9691,101 Maple Ln,Tampa,FL,38721,Multi-Family,1976,4389,134930
31759,9692,456 Oak Ave,Los Angeles,CA,93328,Multi-Family,1957,3013,653963
6206,9693,456 Oak Ave,Los Angeles,CA,89604,Multi-Family,1973,4455,555661
22394,9694,456 Oak Ave,San Diego,CA,83817,Multi-Family,1999,4218,506997
34167,9695,789 Pine Dr,New York,NY,31797,Condo,1951,3217,93814
35122,9696,202 Birch Blvd,New York,NY,64032,Townhouse,1956,4408,372637
42906,9697,456 Oak Ave,Chicago,IL,99328,Townhouse,1979,2886,550275
1104,9698,456 Oak Ave,Houston,TX,33964,Multi-Family,1973,1971,338094
19376,9699,123 Main St,San Jose,CA,56049,Townhouse,1982,3009,624015
36442,9700,123 Main St,Chicago,IL,46350,Townhouse,1956,4113,129375
10688,9701,202 Birch Blvd,Chicago,IL,38171,Condo,1997,4822,148684
47691,9702,202 Birch Blvd,Texas,TX,11144,Single-Family,2009,1253,639768
24521,9703,101 Maple Ln,New York,NY,13428,Multi-Family,1984,3672,199682
54,9704,202 Birch Blvd,Miami,FL,94389,Single-Family,1966,4416,263283
47285,9705,123 Main St,Texas,TX,42890,Single-Family,1976,4727,766206
5678,9706,456 Oak Ave,Chicago,IL,69499,Townhouse,2002,2342,599558
43852,9707,202 Birch Blvd,Los Angeles,CA,69638,Townhouse,2016,4480,366386
1039,9708,456 Oak Ave,Los Angeles,CA,71264,Multi-Family,1999,2878,116094
2733,9709,456 Oak Ave,Houston,TX,69257,Condo,1995,1332,878763
37572,9710,202 Birch Blvd,Chicago,IL,32938,Single-Family,1995,2329,852042
1035,9711,202 Birch Blvd,New York,NY,54773,Condo,1993,4308,560700
12766,9712,456 Oak Ave,Houston,TX,80620,Single-Family,2004,844,484827
23632,9713,789 Pine Dr,Dallas,TX,31996,Townhouse,1980,2207,799400
36157,9714,789 Pine Dr,New York,NY,23112,Condo,1984,1039,779532
1336,9715,101 Maple Ln,New York,NY,74494,Townhouse,2005,3763,649757
10843,9716,456 Oak Ave,Chicago,IL,41190,Condo,2011,1628,667092
36599,9717,789 Pine Dr,Chicago,IL,77535,Townhouse,2002,4628,497346
49393,9718,456 Oak Ave,Arlington,TX,33759,Townhouse,1973,2601,119298
31322,9719,101 Maple Ln,Miami,FL,59966,Multi-Family,1984,2247,273658
21605,9720,456 Oak Ave,New York,NY,80672,Single-Family,1976,1828,652341
24753,9721,123 Main St,Dallas,TX,97931,Multi-Family,2003,2933,737652
11759,9722,456 Oak Ave,San Jose,CA,91308,Multi-Family,1963,4374,294816
20122,9723,456 Oak Ave,Miami,FL,24973,Townhouse,1955,1814,166713
31144,9724,789 Pine Dr,Chicago,IL,97097,Townhouse,1967,3123,546431
47178,9725,202 Birch Blvd,Chicago,IL,12359,Single-Family,2013,2197,491374
12156,9726,101 Maple Ln,Chicago,IL,60651,Condo,2001,3161,354842
14192,9727,202 Birch Blvd,New York,NY,23148,Multi-Family,2020,4894,752783
14592,9728,456 Oak Ave,San Jose,CA,55936,Multi-Family,2007,2219,180567
34498,9729,101 Maple Ln,Miami,FL,89020,Single-Family,1998,2583,121436
19132,9730,456 Oak Ave,Houston,TX,65642,Single-Family,1991,4756,658121
42017,9731,202 Birch Blvd,Los Angeles,CA,99667,Single-Family,1988,4297,503867
7402,9732,456 Oak Ave,Houston,TX,50351,Condo,1996,2056,824372
18054,9733,456 Oak Ave,New York,NY,38252,Single-Family,1984,3223,183323
19543,9734,456 Oak Ave,Dallas,TX,43142,Condo,1968,4314,355702
31243,9735,123 Main St,Miami,FL,66665,Condo,2010,3688,689979
10485,9736,123 Main St,Chicago,IL,71484,Single-Family,1989,4586,187516
21470,9737,456 Oak Ave,Dallas,TX,20070,Single-Family,1987,2794,395075
24424,9738,789 Pine Dr,Chicago,IL,60403,Single-Family,1998,1431,118690
40427,9739,202 Birch Blvd,New York,NY,60383,Single-Family,1956,3089,400530
18831,9740,789 Pine Dr,Houston,TX,32046,Multi-Family,2006,2918,351923
11082,9741,202 Birch Blvd,Miami,FL,78665,Single-Family,2021,1014,227662
17338,9742,202 Birch Blvd,New York,NY,14197,Townhouse,1973,4286,700642
36130,9743,202 Birch Blvd,Miami,FL,48479,Condo,1953,3915,628773
27589,9744,101 Maple Ln,Miami,FL,80495,Condo,1996,1707,624509
40105,9745,456 Oak Ave,Miami,FL,54698,Condo,1956,1425,303934
41779,9746,202 Birch Blvd,Miami,FL,24514,Townhouse,1976,2878,591831
19136,9747,123 Main St,Chicago,IL,83108,Single-Family,1969,4894,574242
21103,9748,123 Main St,Chicago,IL,35878,Condo,1973,4024,802160
26117,9749,789 Pine Dr,Chicago,IL,18583,Multi-Family,1990,3977,535153
26516,9750,123 Main St,Miami,FL,82267,Townhouse,1962,3590,180176
29105,9751,123 Main St,Chicago,IL,83782,Condo,2003,3658,109043
43706,9752,202 Birch Blvd,Chicago,IL,55438,Multi-Family,1986,4072,648382
492,9753,456 Oak Ave,Miami,FL,90910,Single-Family,2004,4718,111308
47365,9754,202 Birch Blvd,Miami,FL,14584,Single-Family,2019,2509,450699
19798,9755,101 Maple Ln,San Diego,CA,44577,Condo,1976,3826,279762
31483,9756,123 Main St,Chicago,IL,18106,Multi-Family,1979,3620,692700
809,9757,202 Birch Blvd,Los Angeles,CA,12507,Multi-Family,1955,1666,708517
6607,9758,101 Maple Ln,Miami,FL,87997,Condo,2003,1413,132076
10821,9759,202 Birch Blvd,Chicago,IL,93277,Townhouse,2003,3764,268331
43225,9760,123 Main St,New York,NY,45596,Single-Family,1963,4634,210468
47412,9761,202 Birch Blvd,Los Angeles,CA,58017,Condo,1962,2571,424904
44509,9762,456 Oak Ave,Texas,TX,72632,Townhouse,1984,4635,425930
9192,9763,101 Maple Ln,Miami,FL,70378,Condo,1998,1189,216066
17324,9764,123 Main St,Chicago,IL,28860,Multi-Family,1950,1731,680585
2471,9765,101 Maple Ln,Miami,FL,44242,Single-Family,1990,1460,665389
34276,9766,789 Pine Dr,Miami,FL,45276,Townhouse,2008,1415,549296
7190,9767,123 Main St,New York,NY,44800,Townhouse,1967,1500,570735
32160,9768,456 Oak Ave,Texas,TX,60824,Townhouse,1975,1417,636944
29373,9769,202 Birch Blvd,Miami,FL,68858,Condo,2009,1330,711983
28097,9770,101 Maple Ln,Chicago,IL,66530,Multi-Family,2005,2071,871022
19358,9771,123 Main St,San Jose,CA,31756,Townhouse,1991,937,512835
17486,9772,123 Main St,Chicago,IL,90564,Multi-Family,2001,2812,166924
367,9773,202 Birch Blvd,Chicago,IL,86424,Condo,1993,4745,827487
25239,9774,101 Maple Ln,New York,NY,92578,Condo,2021,2880,515027
2840,9775,456 Oak Ave,Los Angeles,CA,27528,Multi-Family,1960,2199,893184
49238,9776,123 Main St,Arlington,TX,94074,Single-Family,2017,2971,761936
25997,9777,456 Oak Ave,Los Angeles,CA,43372,Townhouse,2021,1916,474567
355,9778,202 Birch Blvd,Chicago,IL,57257,Townhouse,1979,1864,368882
29444,9779,202 Birch Blvd,Chicago,IL,23888,Single-Family,1990,4677,227793
4034,9780,202 Birch Blvd,Miami,FL,26687,Condo,2006,2058,655167
27513,9781,789 Pine Dr,Los Angeles,CA,86772,Townhouse,1990,3079,697990
19281,9782,101 Maple Ln,San Jose,CA,86625,Single-Family,1973,2174,374471
29160,9783,123 Main St,Los Angeles,CA,25362,Condo,2021,1469,677705
47746,9784,202 Birch Blvd,Miami,FL,59402,Townhouse,1975,1209,308771
22882,9785,456 Oak Ave,Los Angeles,CA,75344,Condo,1985,4519,790701
23171,9786,101 Maple Ln,New York,NY,55261,Single-Family,1971,1357,180592
31436,9787,123 Main St,New York,NY,54929,Townhouse,1977,1597,701011
18245,9788,202 Birch Blvd,Miami,FL,73389,Condo,2012,2124,364960
19331,9789,202 Birch Blvd,Chicago,IL,86771,Single-Family,2010,4392,578168
16242,9790,123 Main St,Miami,FL,96672,Condo,1994,1782,857614
46335,9791,123 Main St,Miami,FL,56059,Condo,2020,3064,701100
13771,9792,789 Pine Dr,San Jose,CA,80869,Single-Family,2008,1630,217060
18286,9793,123 Main St,Chicago,IL,84990,Single-Family,1957,2826,758136
23622,9794,456 Oak Ave,Dallas,TX,32910,Townhouse,2015,2038,210601
32881,9795,123 Main St,Chicago,IL,40946,Condo,1985,3951,772578
47804,9796,123 Main St,Miami,FL,81387,Single-Family,1987,2739,865557
29754,9797,456 Oak Ave,Texas,TX,20037,Multi-Family,1985,2866,638094
2899,9798,456 Oak Ave,Los Angeles,CA,14607,Condo,1988,2226,365170
291,9799,456 Oak Ave,Miami,FL,26109,Condo,1971,3550,312169
44203,9800,101 Maple Ln,New York,NY,73935,Townhouse,2009,2065,393757
29248,9801,456 Oak Ave,Chicago,IL,91284,Multi-Family,1961,3392,814514
12534,9802,202 Birch Blvd,Houston,TX,71839,Single-Family,1967,1887,481882
25911,9803,202 Birch Blvd,Los Angeles,CA,97265,Multi-Family,1972,3251,796894
42883,9804,123 Main St,New York,NY,65425,Townhouse,1976,2556,341074
5936,9805,202 Birch Blvd,Houston,TX,50320,Multi-Family,2015,2449,416050
13657,9806,123 Main St,Houston,TX,20526,Single-Family,1991,1167,491994
21941,9807,202 Birch Blvd,New York,NY,46223,Townhouse,1970,3248,372936
36382,9808,456 Oak Ave,Miami,FL,23040,Condo,2006,4439,793849
46338,9809,123 Main St,Miami,FL,97371,Townhouse,2006,2182,702847
27726,9810,202 Birch Blvd,Texas,TX,17217,Single-Family,1968,2331,279623
6742,9811,789 Pine Dr,Chicago,IL,40036,Condo,1984,3593,255317
10548,9812,456 Oak Ave,Miami,FL,89037,Multi-Family,1954,3023,540064
14238,9813,202 Birch Blvd,Houston,TX,59591,Single-Family,1954,2036,617623
1355,9814,123 Main St,Chicago,IL,17820,Condo,2008,4525,457263
16669,9815,101 Maple Ln,Houston,TX,67236,Townhouse,1953,4618,217116
20406,9816,456 Oak Ave,New York,NY,27509,Condo,1960,2778,435212
44433,9817,101 Maple Ln,Chicago,IL,26048,Multi-Family,1950,3264,479671
45600,9818,202 Birch Blvd,Miami,FL,25121,Townhouse,1993,4847,111527
14660,9819,456 Oak Ave,Miami,FL,62066,Multi-Family,2009,2192,362334
1303,9820,789 Pine Dr,Los Angeles,CA,75158,Townhouse,1958,3298,758963
5847,9821,123 Main St,New York,NY,37022,Townhouse,2017,4582,512766
43048,9822,456 Oak Ave,Texas,TX,79078,Multi-Family,1971,3500,454373
3616,9823,202 Birch Blvd,Chicago,IL,40414,Single-Family,1998,1673,606060
3341,9824,456 Oak Ave,Miami,FL,56070,Condo,2008,4935,546224
21204,9825,456 Oak Ave,Chicago,IL,42873,Multi-Family,1998,3437,898952
30456,9826,101 Maple Ln,Texas,TX,87024,Condo,1975,2389,474684
18770,9827,101 Maple Ln,New York,NY,54739,Condo,2016,2677,893354
19729,9828,789 Pine Dr,Miami,FL,88395,Multi-Family,1959,2870,160679
25979,9829,101 Maple Ln,Chicago,IL,35048,Single-Family,1981,2303,365841
27777,9830,456 Oak Ave,Los Angeles,CA,64470,Multi-Family,1995,1114,845331
32179,9831,123 Main St,Miami,FL,45853,Condo,1970,1237,592234
19963,9832,456 Oak Ave,San Diego,CA,41435,Townhouse,1958,4632,796924
18559,9833,123 Main St,New York,NY,60363,Single-Family,2019,901,110008
49403,9834,456 Oak Ave,Arlington,TX,81389,Single-Family,1970,4769,594279
47595,9835,202 Birch Blvd,Los Angeles,CA,40349,Multi-Family,1954,863,777741
12801,9836,789 Pine Dr,Houston,TX,79080,Single-Family,1983,4194,445172
9524,9837,456 Oak Ave,New York,NY,84250,Multi-Family,2017,1914,613201
34830,9838,101 Maple Ln,New York,NY,82495,Townhouse,2009,3908,867893
7304,9839,789 Pine Dr,Houston,TX,54853,Multi-Family,1991,3767,90175
11017,9840,101 Maple Ln,San Jose,CA,36089,Condo,1951,1166,104245
29716,9841,456 Oak Ave,Texas,TX,96024,Townhouse,2011,4772,444051
30834,9842,123 Main St,Miami,FL,21791,Townhouse,1962,3363,583470
19170,9843,789 Pine Dr,San Jose,CA,81497,Single-Family,2017,4166,149532
30353,9844,456 Oak Ave,Chicago,IL,58583,Multi-Family,2021,1122,522159
33881,9845,123 Main St,Chicago,IL,69531,Condo,2014,4806,416114
48419,9846,789 Pine Dr,Chicago,IL,58045,Condo,2014,1247,638198
34785,9847,202 Birch Blvd,Miami,FL,76189,Single-Family,1979,2546,733625
22389,9848,456 Oak Ave,New York,NY,34296,Townhouse,1960,2304,724904
45594,9849,123 Main St,Los Angeles,CA,37181,Condo,2013,3853,473677
48857,9850,789 Pine Dr,Los Angeles,CA,56123,Townhouse,1972,1788,94294
21358,9851,789 Pine Dr,Dallas,TX,58557,Multi-Family,2010,4993,450790
22160,9852,123 Main St,New York,NY,34670,Multi-Family,2015,1708,526122
41457,9853,123 Main St,Texas,TX,90308,Townhouse,1977,4853,670083
47207,9854,202 Birch Blvd,Chicago,IL,14041,Townhouse,2017,2816,115428
9275,9855,789 Pine Dr,San Jose,CA,57960,Single-Family,1996,2047,682758
8770,9856,123 Main St,Houston,TX,89155,Multi-Family,1956,2699,770328
8686,9857,456 Oak Ave,San Jose,CA,57634,Single-Family,2019,2901,159399
20349,9858,101 Maple Ln,Chicago,IL,61007,Condo,2006,2468,706346
46939,9859,456 Oak Ave,Chicago,IL,57368,Townhouse,1988,4618,488433
14473,9860,123 Main St,New York,NY,12370,Single-Family,1997,4681,329287
20804,9861,456 Oak Ave,San Diego,CA,52357,Single-Family,1954,2871,224133
17485,9862,789 Pine Dr,New York,NY,14555,Townhouse,1981,1588,792194
25631,9863,456 Oak Ave,Miami,FL,77258,Multi-Family,1980,1304,720154
30918,9864,202 Birch Blvd,Miami,FL,82952,Single-Family,1983,1403,749758
38469,9865,789 Pine Dr,Texas,TX,48661,Condo,1972,1587,537176
29686,9866,123 Main St,Chicago,IL,76454,Single-Family,1976,1600,456867
28129,9867,202 Birch Blvd,Chicago,IL,47274,Condo,1973,3904,125259
30209,9868,101 Maple Ln,Los Angeles,CA,12036,Multi-Family,2018,4168,778160
12967,9869,456 Oak Ave,Miami,FL,43780,Condo,2007,4828,588994
45241,9870,456 Oak Ave,New York,NY,35141,Multi-Family,1971,2230,188988
27512,9871,789 Pine Dr,Chicago,IL,96195,Multi-Family,1971,4255,882510
39083,9872,456 Oak Ave,New York,NY,37302,Condo,1956,3572,553019
32292,9873,101 Maple Ln,Los Angeles,CA,33970,Condo,1987,1142,866642
753,9874,123 Main St,Los Angeles,CA,34521,Multi-Family,1965,1895,654962
5796,9875,101 Maple Ln,Chicago,IL,21687,Single-Family,2013,2549,411947
46417,9876,456 Oak Ave,Los Angeles,CA,17581,Condo,2021,1759,756475
12751,9877,101 Maple Ln,San Jose,CA,92434,Condo,1964,4235,153845
24405,9878,456 Oak Ave,Los Angeles,CA,11549,Single-Family,2020,1151,398638
20000,9879,202 Birch Blvd,New York,NY,84915,Multi-Family,2014,3147,681143
18633,9880,123 Main St,Miami,FL,30879,Townhouse,1969,2413,451608
20967,9881,202 Birch Blvd,Dallas,TX,45745,Multi-Family,1955,2777,651120
14969,9882,202 Birch Blvd,New York,NY,90729,Single-Family,1989,2252,412568
8786,9883,789 Pine Dr,San Jose,CA,89732,Multi-Family,2018,4102,441158
12521,9884,101 Maple Ln,San Jose,CA,37485,Multi-Family,1992,1328,426587
38103,9885,456 Oak Ave,Texas,TX,30516,Townhouse,1956,4754,285862
3290,9886,101 Maple Ln,Los Angeles,CA,90376,Condo,1988,3668,735769
31820,9887,789 Pine Dr,Chicago,IL,12013,Townhouse,1971,3333,221282
24035,9888,101 Maple Ln,Los Angeles,CA,46743,Single-Family,1975,1318,550691
42850,9889,789 Pine Dr,New York,NY,60868,Multi-Family,1954,3992,531861
16667,9890,101 Maple Ln,Chicago,IL,49369,Condo,2020,4137,739146
