Customer_ID,Name,Age,Income,Credit_Score,Employment_Status,Marital_Status,Date_Joined,State,Debt_to_Income_Ratio
49797,Charlie Davis,53,47252,845,Retired,Divorced,2023-02-20,IL,0.23
470,Charlie Davis,46,174908,845,Self-Employed,Married,2024-10-30,IL,0.42
917,Jane Smith,54,157252,845,Retired,Divorced,2023-02-17,FL,0.5
1232,John Doe,60,44298,845,Employed,Married,2019-08-17,IL,0.5
1407,John Doe,69,193044,845,Retired,Single,2022-01-18,TX,0.38
2105,Jane Smith,52,193944,845,Self-Employed,Married,2022-12-14,NY,0.43
2149,Bob Johnson,38,131543,845,Unemployed,Widowed,2019-09-15,CA,0.17
2238,Charlie Davis,56,128976,845,Employed,Single,2022-02-20,TX,0.53
2411,Alice Brown,45,87436,845,Employed,Divorced,2020-09-09,IL,0.45
2682,Alice Brown,44,126950,845,Employed,Single,2023-11-23,FL,0.29
2937,Bob Johnson,59,190904,845,Retired,Divorced,2023-08-25,TX,0.14
3110,Charlie Davis,61,104116,845,Retired,Married,2024-08-23,NY,0.14
3255,Bob Johnson,30,174502,845,Self-Employed,Divorced,2021-09-23,FL,0.46
4168,Alice Brown,64,123817,845,Unemployed,Single,2023-10-26,NY,0.25
6164,Jane Smith,36,160992,845,Self-Employed,Divorced,2023-03-21,CA,0.41
6606,Alice Brown,61,84882,845,Self-Employed,Single,2022-05-01,FL,0.36
6971,Charlie Davis,69,107770,845,Self-Employed,Divorced,2022-09-21,CA,0.22
7303,John Doe,63,124418,845,Retired,Divorced,2023-02-13,IL,0.14
7411,John Doe,39,81597,845,Self-Employed,Widowed,2021-04-23,CA,0.35
8087,Jane Smith,37,34491,845,Employed,Single,2019-10-12,FL,0.52
9031,Jane Smith,31,42819,845,Retired,Married,2019-10-17,TX,0.36
9390,Bob Johnson,31,137925,845,Self-Employed,Single,2024-02-10,CA,0.33
9947,Alice Brown,35,112738,845,Unemployed,Single,2024-02-12,IL,0.29
10132,John Doe,43,159082,845,Unemployed,Married,2019-01-09,CA,0.18
10610,Alice Brown,42,145260,845,Self-Employed,Widowed,2019-04-05,CA,0.47
10746,Jane Smith,45,110270,845,Employed,Single,2022-02-12,NY,0.43
12185,Bob Johnson,37,135608,845,Self-Employed,Married,2023-06-10,FL,0.42
12667,Bob Johnson,56,38065,845,Retired,Married,2019-07-09,CA,0.41
12877,Jane Smith,38,117058,845,Employed,Widowed,2020-09-26,NY,0.4
13344,John Doe,44,176587,845,Retired,Married,2024-07-02,TX,0.52
13911,Bob Johnson,55,142509,845,Employed,Single,2020-01-25,CA,0.15
14782,Alice Brown,41,195236,845,Employed,Single,2024-06-26,FL,0.36
15902,Alice Brown,65,114178,845,Retired,Married,2020-06-06,TX,0.51
16166,Alice Brown,56,196185,845,Retired,Married,2023-03-25,NY,0.42
17587,John Doe,59,189569,845,Retired,Married,2023-07-25,TX,0.35
17621,Bob Johnson,25,40648,845,Retired,Widowed,2019-03-27,NY,0.18
17729,John Doe,54,173976,845,Retired,Divorced,2023-07-03,FL,0.25
19866,Jane Smith,69,55184,845,Employed,Single,2023-01-02,FL,0.19
20132,Bob Johnson,52,178362,845,Self-Employed,Married,2023-03-17,FL,0.59
20364,Alice Brown,37,162962,845,Unemployed,Divorced,2019-10-06,IL,0.47
21294,John Doe,64,54108,845,Unemployed,Widowed,2019-02-18,FL,0.27
22392,Alice Brown,27,118708,845,Self-Employed,Widowed,2024-05-01,TX,0.48
22804,Jane Smith,52,104326,845,Self-Employed,Married,2023-10-17,IL,0.55
23248,Alice Brown,36,50546,845,Self-Employed,Divorced,2019-03-26,FL,0.3
23502,Alice Brown,33,152670,845,Retired,Widowed,2019-07-03,NY,0.37
23735,John Doe,26,131021,845,Retired,Widowed,2024-02-07,IL,0.11
23900,Charlie Davis,64,82663,845,Self-Employed,Married,2020-10-30,FL,0.25
24466,Jane Smith,43,106475,845,Retired,Divorced,2021-10-21,FL,0.34
24490,Charlie Davis,43,85211,845,Self-Employed,Married,2021-10-20,NY,0.11
25562,Charlie Davis,44,70278,845,Self-Employed,Divorced,2022-01-15,CA,0.22
25678,Bob Johnson,29,155650,845,Retired,Married,2024-01-12,IL,0.33
26143,Charlie Davis,59,42564,845,Unemployed,Widowed,2020-12-03,FL,0.37
26213,Jane Smith,56,78297,845,Unemployed,Married,2021-01-09,TX,0.17
26902,Jane Smith,31,100583,845,Employed,Widowed,2021-03-20,FL,0.31
27663,Jane Smith,31,72278,845,Self-Employed,Single,2024-12-15,CA,0.42
27666,Charlie Davis,31,115955,845,Employed,Single,2021-07-29,FL,0.13
27928,Bob Johnson,48,61015,845,Self-Employed,Widowed,2023-11-04,FL,0.13
28011,Jane Smith,59,166515,845,Retired,Divorced,2021-03-14,IL,0.26
28890,Charlie Davis,33,38841,845,Employed,Widowed,2024-11-29,NY,0.35
29289,Bob Johnson,57,157419,845,Self-Employed,Widowed,2022-03-04,TX,0.28
30195,Alice Brown,55,77644,845,Employed,Widowed,2019-03-23,IL,0.46
30848,Jane Smith,66,112660,845,Self-Employed,Married,2022-02-13,NY,0.47
32371,Jane Smith,51,102920,845,Employed,Single,2019-01-13,TX,0.45
32586,Bob Johnson,67,194456,845,Employed,Widowed,2020-03-23,FL,0.17
40101,Jane Smith,26,160297,845,Employed,Single,2020-04-10,NY,0.15
40939,Alice Brown,29,75142,845,Retired,Married,2023-09-05,IL,0.44
41662,Alice Brown,63,54771,845,Employed,Divorced,2021-11-16,CA,0.34
42463,Charlie Davis,32,90700,845,Employed,Single,2022-07-31,CA,0.23
42670,Jane Smith,68,59504,845,Employed,Married,2024-07-09,NY,0.21
43312,Bob Johnson,58,159506,845,Employed,Single,2022-12-29,NY,0.11
43704,John Doe,45,144609,845,Employed,Married,2019-01-28,IL,0.26
44406,Bob Johnson,42,127630,845,Employed,Divorced,2021-12-02,TX,0.35
44426,Alice Brown,52,184840,845,Employed,Widowed,2022-10-12,CA,0.26
44667,Charlie Davis,64,38747,845,Employed,Single,2024-06-26,FL,0.41
44956,John Doe,66,54904,845,Employed,Widowed,2022-10-25,IL,0.12
45072,Alice Brown,41,199179,845,Employed,Divorced,2021-06-09,TX,0.18
45973,Alice Brown,26,94354,845,Employed,Divorced,2019-07-16,TX,0.38
47029,Jane Smith,50,194436,845,Employed,Widowed,2021-11-10,FL,0.57
47687,Bob Johnson,64,127979,845,Retired,Single,2023-06-03,FL,0.19
48229,Bob Johnson,59,84273,845,Employed,Divorced,2022-02-11,IL,0.36
48528,Alice Brown,26,120932,845,Employed,Married,2020-12-25,NY,0.47
49129,Alice Brown,69,39629,845,Retired,Widowed,2023-09-29,CA,0.48
1321,Jane Smith,49,178757,845,Employed,Married,2022-05-07,CA,0.4
1370,John Doe,64,63649,845,Retired,Single,2022-10-04,NY,0.37
2599,Alice Brown,62,58315,845,Employed,Widowed,2024-12-09,TX,0.3
2628,Jane Smith,65,44633,845,Unemployed,Single,2024-02-01,CA,0.51
3966,Charlie Davis,44,198027,845,Unemployed,Single,2019-02-27,CA,0.42
5236,Charlie Davis,56,62966,845,Employed,Widowed,2019-07-13,NY,0.12
5626,Bob Johnson,34,50266,845,Retired,Divorced,2022-01-17,IL,0.23
6669,Bob Johnson,33,80133,845,Self-Employed,Divorced,2021-04-15,TX,0.16
7611,Alice Brown,56,95498,845,Unemployed,Single,2024-08-13,TX,0.56
8726,Bob Johnson,59,135099,845,Employed,Divorced,2019-06-15,FL,0.17
9295,John Doe,37,104021,845,Employed,Single,2020-01-31,CA,0.41
9613,Jane Smith,66,197029,845,Employed,Married,2019-04-29,IL,0.47
9726,Bob Johnson,29,151103,845,Retired,Widowed,2020-06-11,NY,0.44
9882,Jane Smith,32,91524,845,Self-Employed,Married,2024-12-06,FL,0.37
11711,Alice Brown,49,91713,845,Self-Employed,Married,2024-04-27,CA,0.41
11744,Charlie Davis,54,63339,845,Self-Employed,Married,2020-06-15,CA,0.36
12421,Jane Smith,40,140312,845,Self-Employed,Single,2020-03-11,IL,0.3
13245,Alice Brown,41,,845,Self-Employed,Single,2020-04-03,CA,0.41
13825,Jane Smith,54,99726,845,Employed,Married,2020-06-08,IL,0.47
13875,Charlie Davis,25,180502,845,Unemployed,Divorced,2020-05-31,TX,0.44
13951,John Doe,47,168613,845,Employed,Married,2023-07-28,CA,0.54
15527,Jane Smith,69,159344,845,Unemployed,Widowed,2024-03-10,CA,0.14
15618,John Doe,33,101802,845,Self-Employed,Single,2020-08-11,TX,0.18
15911,Charlie Davis,62,138287,845,Self-Employed,Married,2020-05-11,NY,0.53
16090,Charlie Davis,27,79344,845,Retired,Divorced,2023-08-29,IL,0.56
16998,John Doe,31,93441,845,Self-Employed,Single,2020-09-14,NY,0.5
17086,Jane Smith,66,167762,845,Retired,Married,2023-04-20,NY,0.37
19001,John Doe,31,157073,845,Self-Employed,Divorced,2019-01-17,NY,0.15
20266,Alice Brown,30,174716,845,Unemployed,Married,2025-02-10,NY,0.59
23366,Charlie Davis,28,36110,845,Retired,Widowed,2023-07-04,TX,0.59
23550,Alice Brown,62,63352,845,Self-Employed,Widowed,2024-10-08,FL,0.49
23643,Bob Johnson,32,31000,845,Unemployed,Divorced,2021-04-23,NY,0.45
24037,John Doe,38,96180,845,Unemployed,Married,2022-12-21,CA,0.41
25250,Alice Brown,57,119393,845,Self-Employed,Divorced,2021-12-26,NY,0.58
25373,Charlie Davis,62,61502,845,Employed,Divorced,2021-12-04,FL,0.3
25495,Alice Brown,47,95959,845,Employed,Widowed,2019-01-02,IL,0.19
26017,Bob Johnson,67,132864,845,Unemployed,Widowed,2021-08-05,CA,0.35
26432,Bob Johnson,42,141451,845,Self-Employed,Divorced,2024-11-08,FL,0.49
27414,Bob Johnson,68,35037,845,Employed,Single,2019-11-15,TX,0.29
28653,John Doe,49,62156,845,Self-Employed,Married,2021-03-06,NY,0.4
28986,Bob Johnson,61,196968,845,Self-Employed,Married,2021-06-24,CA,0.28
29394,Charlie Davis,53,170347,845,Retired,Widowed,2021-12-01,TX,0.25
29621,Bob Johnson,50,68830,845,Self-Employed,Divorced,2020-04-23,TX,0.26
30088,Charlie Davis,26,68211,845,Unemployed,Widowed,2022-08-02,IL,0.59
30174,Jane Smith,61,30269,845,Unemployed,Divorced,2023-02-06,CA,0.2
30263,Bob Johnson,44,99014,845,Unemployed,Widowed,2023-12-20,FL,0.59
31274,Charlie Davis,42,192210,845,Retired,Widowed,2022-12-29,NY,0.12
31526,Charlie Davis,45,153332,845,Unemployed,Divorced,2024-11-30,FL,0.12
31787,Charlie Davis,65,152365,845,Unemployed,Divorced,2023-08-05,IL,0.18
31926,John Doe,43,182563,845,Self-Employed,Married,2024-10-01,CA,0.52
32035,Jane Smith,33,153265,845,Retired,Married,2021-01-20,TX,0.44
32503,John Doe,49,131543,845,Retired,Married,2024-07-28,CA,0.27
39349,John Doe,36,68767,845,Retired,Single,2025-01-30,CA,0.33
39403,Charlie Davis,44,114129,845,Employed,Married,2024-02-08,CA,0.43
39606,Alice Brown,67,79122,845,Employed,Divorced,2021-03-08,TX,0.4
39769,Jane Smith,69,101163,845,Employed,Widowed,2023-03-16,IL,0.12
39932,Jane Smith,37,180195,845,Employed,Divorced,2021-01-14,FL,0.12
39968,Alice Brown,38,56569,845,Retired,Divorced,2024-08-07,CA,0.28
40627,Charlie Davis,55,121541,845,Employed,Married,2020-04-26,TX,0.12
41081,John Doe,62,188333,845,Employed,Divorced,2022-07-17,FL,0.35
41542,Charlie Davis,48,169770,845,Retired,Married,2025-03-02,CA,0.31
41618,John Doe,26,178602,845,Retired,Single,2023-11-12,FL,0.13
42414,Charlie Davis,59,32810,845,Retired,Widowed,2023-12-31,FL,0.57
42476,Bob Johnson,39,118439,845,Employed,Married,2020-08-28,IL,0.11
43212,Alice Brown,37,148194,845,Employed,Divorced,2019-04-25,TX,0.38
43884,John Doe,43,172678,845,Retired,Widowed,2022-05-26,CA,0.35
44720,Charlie Davis,49,102977,845,Employed,Widowed,2020-06-21,NY,0.41
45403,Bob Johnson,44,148131,845,Employed,Widowed,2020-04-27,NY,0.19
46737,Charlie Davis,65,151767,845,Retired,Widowed,2019-05-23,CA,0.29
47751,Charlie Davis,26,94425,845,Employed,Divorced,2023-08-04,CA,0.38
49139,Bob Johnson,66,172477,845,Employed,Single,2021-06-08,FL,0.38
197,Charlie Davis,44,60448,845,Retired,Widowed,2020-07-21,NY,0.41
675,John Doe,63,110190,845,Unemployed,Married,2022-07-26,TX,0.21
931,Charlie Davis,66,161063,845,Employed,Divorced,2019-11-09,FL,0.25
1099,Bob Johnson,66,198929,845,Retired,Widowed,2019-10-01,NY,0.36
1359,Alice Brown,35,122610,845,Employed,Married,2020-07-13,IL,0.43
1707,Alice Brown,56,111856,845,Employed,Single,2025-01-30,IL,0.11
2471,Charlie Davis,58,163667,845,Retired,Married,2019-02-22,FL,0.46
2582,Bob Johnson,54,149726,845,Self-Employed,Married,2020-05-12,CA,0.4
2611,Charlie Davis,45,190669,845,Retired,Divorced,2023-04-20,IL,0.41
2639,Charlie Davis,31,72271,845,Employed,Divorced,2024-09-29,IL,0.35
2748,Bob Johnson,26,69581,845,Unemployed,Divorced,2021-02-19,TX,0.51
2794,Bob Johnson,43,36328,845,Employed,Married,2022-09-21,TX,0.4
2974,Charlie Davis,48,143793,845,Retired,Widowed,2021-06-03,CA,0.27
3855,John Doe,50,181421,845,Employed,Single,2020-12-03,CA,0.18
4028,John Doe,37,133143,845,Unemployed,Single,2019-07-14,FL,0.35
4901,Bob Johnson,56,122904,845,Retired,Divorced,2021-07-12,TX,0.56
4917,Jane Smith,63,131632,845,Unemployed,Married,2021-03-04,TX,0.3
5009,Jane Smith,44,174124,845,Self-Employed,Widowed,2019-11-22,CA,0.2
5104,Alice Brown,50,147890,845,Unemployed,Married,2019-12-22,NY,0.5
6141,Jane Smith,58,44646,845,Retired,Single,2020-05-08,CA,0.4
6377,Charlie Davis,40,165479,845,Unemployed,Divorced,2019-11-07,TX,0.54
6766,Alice Brown,60,187647,845,Employed,Widowed,2021-03-11,NY,0.27
7387,Bob Johnson,67,175961,845,Unemployed,Divorced,2019-09-30,IL,0.16
7599,Bob Johnson,55,167415,845,Unemployed,Single,2021-04-15,FL,0.54
7828,Charlie Davis,66,174634,845,Unemployed,Married,2025-01-19,FL,0.42
8042,John Doe,32,119458,845,Retired,Widowed,2021-07-03,NY,0.5
8313,John Doe,36,110707,845,Unemployed,Single,2023-11-15,FL,0.28
8917,Jane Smith,60,176931,845,Unemployed,Divorced,2024-09-21,FL,0.18
9762,Jane Smith,45,68459,845,Unemployed,Single,2023-03-26,IL,0.28
10818,Bob Johnson,65,180713,845,Self-Employed,Divorced,2024-02-04,CA,0.11
10972,Bob Johnson,48,186695,845,Self-Employed,Married,2019-05-30,NY,0.5
11132,Alice Brown,31,107011,845,Employed,Single,2024-01-20,CA,0.33
11461,John Doe,61,,845,Retired,Married,2022-01-16,NY,0.56
12216,Bob Johnson,54,155386,845,Self-Employed,Divorced,2023-01-31,NY,0.46
12316,Alice Brown,68,117430,845,Employed,Divorced,2019-03-11,IL,0.46
12451,John Doe,60,131809,845,Self-Employed,Divorced,2023-04-07,TX,0.34
13391,Alice Brown,33,130390,845,Self-Employed,Married,2019-05-09,NY,0.54
13526,John Doe,39,127505,845,Retired,Widowed,2021-10-04,NY,0.34
14564,Bob Johnson,60,198648,845,Unemployed,Divorced,2019-02-27,TX,0.35
16405,Bob Johnson,48,141110,845,Self-Employed,Single,2022-02-27,NY,0.58
16418,Jane Smith,66,79523,845,Self-Employed,Widowed,2021-05-28,CA,0.14
16970,John Doe,39,74820,845,Self-Employed,Divorced,2019-10-31,IL,0.56
17428,Bob Johnson,60,104691,845,Retired,Divorced,2019-08-22,NY,0.59
18147,Charlie Davis,47,137930,845,Unemployed,Single,2021-07-18,FL,0.38
18278,Alice Brown,57,115636,845,Retired,Married,2025-02-01,TX,0.23
19082,John Doe,68,34705,845,Self-Employed,Widowed,2023-01-25,NY,0.3
19112,Bob Johnson,53,59444,845,Self-Employed,Widowed,2023-05-23,CA,0.24
19394,Jane Smith,58,161818,845,Unemployed,Married,2023-12-21,NY,0.45
19621,John Doe,55,76725,845,Employed,Married,2019-07-06,CA,0.42
20458,Alice Brown,48,151597,845,Retired,Single,2021-03-15,FL,0.24
20781,Alice Brown,37,180580,845,Self-Employed,Single,2024-05-28,IL,0.28
21260,Jane Smith,65,183703,845,Retired,Single,2024-11-16,CA,0.1
21405,John Doe,54,96737,845,Retired,Single,2020-12-20,IL,0.39
22551,Bob Johnson,62,52004,845,Self-Employed,Married,2023-10-08,IL,0.23
22596,John Doe,31,193286,845,Unemployed,Married,2021-01-28,IL,0.27
22865,John Doe,42,128172,845,Self-Employed,Widowed,2021-04-17,TX,0.5
22890,Jane Smith,51,189892,845,Retired,Married,2019-09-23,IL,0.58
23020,Bob Johnson,25,95937,845,Self-Employed,Divorced,2022-12-22,CA,0.36
24215,Jane Smith,38,117078,845,Unemployed,Married,2019-11-24,IL,0.41
24482,John Doe,39,176451,845,Employed,Divorced,2020-01-19,FL,0.11
24956,Charlie Davis,67,67793,845,Retired,Married,2024-07-21,NY,0.42
25457,Bob Johnson,69,154268,845,Unemployed,Widowed,2023-04-04,NY,0.58
26826,Charlie Davis,33,97402,845,Retired,Divorced,2021-11-27,TX,0.53
27109,Jane Smith,65,189806,845,Employed,Married,2019-10-04,FL,0.32
27239,Bob Johnson,51,111101,845,Employed,Married,2022-07-25,FL,0.47
27333,Charlie Davis,63,61240,845,Employed,Widowed,2023-04-14,FL,0.34
27554,Bob Johnson,50,110941,845,Employed,Single,2019-06-23,FL,0.38
28204,John Doe,60,180103,845,Unemployed,Divorced,2023-07-25,FL,0.28
28252,Bob Johnson,52,175933,845,Employed,Single,2021-03-25,TX,0.2
29472,Bob Johnson,44,71661,845,Self-Employed,Divorced,2024-08-23,FL,0.22
29834,Charlie Davis,45,97077,845,Unemployed,Single,2020-10-26,IL,0.35
29981,Jane Smith,65,190470,845,Retired,Single,2020-02-23,CA,0.4
29993,Jane Smith,45,191617,845,Unemployed,Widowed,2023-06-09,FL,0.39
30593,John Doe,34,175406,845,Employed,Widowed,2023-02-01,CA,0.19
30699,Charlie Davis,29,170097,845,Retired,Divorced,2023-01-16,IL,0.48
30892,Bob Johnson,47,141048,845,Retired,Divorced,2019-04-10,FL,0.48
31107,Alice Brown,38,,845,Employed,Divorced,2022-12-10,IL,0.39
31285,Bob Johnson,48,132783,845,Unemployed,Divorced,2020-12-27,NY,0.45
31859,Charlie Davis,25,41882,845,Employed,Divorced,2022-06-12,IL,0.5
32277,Jane Smith,39,65577,845,Employed,Widowed,2023-01-28,NY,0.34
32454,Alice Brown,54,62872,845,Employed,Married,2021-12-16,TX,0.41
32523,Bob Johnson,41,133727,845,Employed,Single,2024-11-23,FL,0.6
32659,John Doe,65,105512,845,Employed,Married,2021-03-11,NY,0.15
39172,Bob Johnson,32,145959,845,Self-Employed,Married,2020-04-19,TX,0.27
39573,Alice Brown,57,97748,845,Employed,Widowed,2023-05-07,CA,0.16
39983,Bob Johnson,29,129897,845,Retired,Married,2019-02-24,IL,0.18
40254,Jane Smith,47,76767,845,Employed,Widowed,2021-07-08,FL,0.4
42442,Jane Smith,36,95610,845,Employed,Married,2019-04-18,IL,0.44
42861,Jane Smith,59,68962,845,Employed,Divorced,2023-07-05,FL,0.31
43691,Charlie Davis,45,160588,845,Employed,Married,2024-12-07,NY,0.39
43891,Alice Brown,32,145924,845,Employed,Married,2019-03-21,FL,0.43
44159,Alice Brown,50,147997,845,Retired,Widowed,2019-02-27,CA,0.17
44347,Bob Johnson,26,93852,845,Employed,Widowed,2021-05-31,CA,0.15
44634,John Doe,38,173566,845,Employed,Married,2023-03-31,TX,0.56
44898,Bob Johnson,55,78449,845,Employed,Widowed,2023-10-18,NY,0.57
44929,Jane Smith,45,97353,845,Retired,Widowed,2020-07-22,IL,0.19
45404,John Doe,41,114194,845,Retired,Married,2020-01-09,CA,0.11
45535,Charlie Davis,46,81844,845,Employed,Single,2020-01-31,IL,0.25
46456,Alice Brown,30,36174,845,Employed,Married,2023-11-18,FL,0.58
46477,Bob Johnson,68,144786,845,Employed,Single,2021-01-05,IL,0.45
47459,Jane Smith,35,168644,845,Employed,Single,2021-11-06,TX,0.15
47722,Alice Brown,66,141380,845,Employed,Married,2020-10-02,NY,0.11
48133,Bob Johnson,38,30554,845,Employed,Single,2024-11-23,NY,0.41
48291,Charlie Davis,40,186988,845,Employed,Divorced,2023-01-02,FL,0.55
48740,Bob Johnson,54,70742,845,Employed,Married,2025-02-21,TX,0.13
49065,Charlie Davis,55,85357,845,Employed,Married,2022-01-16,NY,0.54
49784,Charlie Davis,27,141637,845,Retired,Divorced,2021-10-30,NY,0.28
829,Alice Brown,33,156150,845,Retired,Widowed,2019-03-14,FL,0.17
1051,Bob Johnson,64,141480,845,Employed,Widowed,2019-12-30,TX,0.4
1218,Bob Johnson,30,37164,845,Retired,Divorced,2024-03-20,TX,0.33
1279,Alice Brown,27,117268,845,Self-Employed,Widowed,2022-01-07,FL,0.4
1489,Charlie Davis,35,67266,845,Unemployed,Married,2024-05-12,CA,0.18
3064,Jane Smith,58,164325,845,Employed,Widowed,2022-08-08,FL,0.14
3811,John Doe,43,120315,845,Unemployed,Single,2019-07-05,CA,0.4
4402,Alice Brown,29,84379,845,Self-Employed,Divorced,2020-08-22,FL,0.51
4639,Jane Smith,28,195974,845,Employed,Single,2023-04-08,CA,0.47
8206,John Doe,43,33347,845,Unemployed,Married,2023-02-10,TX,0.24
8434,Bob Johnson,44,91028,845,Unemployed,Single,2024-11-28,CA,0.14
9463,Alice Brown,55,179082,845,Self-Employed,Single,2019-04-01,TX,0.12
9545,John Doe,41,172882,845,Unemployed,Married,2020-07-07,TX,0.22
9932,Bob Johnson,42,73230,845,Retired,Widowed,2022-10-24,IL,0.27
10128,Bob Johnson,60,185148,845,Retired,Single,2019-05-03,CA,0.41
10215,Charlie Davis,41,37513,845,Employed,Divorced,2021-09-24,CA,0.41
10407,Bob Johnson,30,186404,845,Self-Employed,Divorced,2020-04-24,TX,0.49
10418,Alice Brown,67,64924,845,Self-Employed,Divorced,2023-09-03,IL,0.54
10642,Charlie Davis,59,177329,845,Retired,Married,2020-02-20,FL,0.4
11154,Alice Brown,64,82689,845,Unemployed,Single,2023-10-11,IL,0.28
11454,John Doe,29,173855,845,Unemployed,Married,2019-11-27,IL,0.41
11785,Bob Johnson,29,152795,845,Self-Employed,Widowed,2021-12-12,NY,0.26
13126,Charlie Davis,56,131924,845,Self-Employed,Widowed,2024-05-17,TX,0.36
13661,John Doe,49,161178,845,Unemployed,Single,2019-02-11,FL,0.38
13903,Jane Smith,49,182681,845,Self-Employed,Single,2024-10-31,NY,0.38
14733,Charlie Davis,51,189225,845,Employed,Married,2024-06-20,TX,0.45
14882,Alice Brown,29,194964,845,Self-Employed,Married,2019-01-05,FL,0.57
15287,Bob Johnson,54,32086,845,Unemployed,Widowed,2022-11-07,FL,0.14
15517,Alice Brown,65,117211,845,Unemployed,Married,2021-08-05,IL,0.59
15977,Charlie Davis,41,91646,845,Employed,Divorced,2020-04-30,IL,0.54
16061,Bob Johnson,37,168080,845,Unemployed,Single,2019-02-15,IL,0.52
16129,Jane Smith,62,136532,845,Self-Employed,Married,2022-12-15,FL,0.32
16778,Jane Smith,65,82816,845,Unemployed,Married,2020-07-17,CA,0.17
16932,Alice Brown,39,169098,845,Unemployed,Divorced,2024-07-06,CA,0.38
17416,Charlie Davis,64,129248,845,Unemployed,Single,2019-09-03,NY,0.22
18151,Charlie Davis,52,130598,845,Self-Employed,Widowed,2020-12-02,TX,0.46
18655,Jane Smith,29,76215,845,Unemployed,Married,2021-09-27,FL,0.3
18849,John Doe,26,178020,845,Employed,Widowed,2021-03-16,NY,0.17
19343,Bob Johnson,38,177596,845,Self-Employed,Single,2022-02-21,NY,0.26
20314,John Doe,63,111371,845,Self-Employed,Divorced,2019-05-19,CA,0.32
21479,Bob Johnson,26,176101,845,Unemployed,Widowed,2021-01-19,TX,0.34
21621,Jane Smith,25,58350,845,Retired,Widowed,2019-12-06,CA,0.49
22193,Bob Johnson,50,57475,845,Unemployed,Widowed,2019-06-11,NY,0.2
